CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,restaurant_name,thai_boolean
50107105,FALLSBURGH BAGELS,Brooklyn,4602,16 AVENUE,11204,+1-718-853-3323,Other,2021/07/30,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,59.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63262327,-73.98386664,312.0,44.0,23400.0,3128591.0,3054367504.0,BK88,Fallsburgh Bagels,False
41713587,SWEET LEAF,Queens,4615,CENTER BOULEVARD,11109,+1-347-527-1038,Coffee/Tea,2021/07/30,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,32.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.74723234,-73.9563777,402.0,26.0,100.0,4541715.0,4000210035.0,QN31,Sweet Leaf,False
50000134,DYNACO,Brooklyn,1112,BEDFORD AVENUE,11216,+1-917-309-8727,American,2021/07/30,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,7.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.68667931,-73.95458576,303.0,36.0,22900.0,3335042.0,3019710033.0,BK69,Dynaco,False
40366222,KILLARNEY ROSE,Manhattan,80,BEAVER STREET,10005,+1-212-422-1486,Irish,2021/07/30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.70533871,-74.00869226,101.0,1.0,700.0,1000834.0,1000280015.0,MN25,Killarney Rose,False
41579661,DUNKIN,Bronx,3421,EAST TREMONT AVENUE,10465,+1-718-823-6660,Donuts,2021/07/30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.83266017,-73.82793102,210.0,13.0,16400.0,2076429.0,2054190114.0,BX52,Dunkin,False
50052976,ZON BAKERY & CAFE,Manhattan,1275A,SAINT NICHOLAS AVENUE,10033,+1-718-300-2642,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,72.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.84458795,-73.93719743,112.0,10.0,26300.0,1063524.0,1021430013.0,MN36,Zon Bakery & Cafe,False
41662070,THE LITTLE PRINCE,Manhattan,199,PRINCE STREET,10012,+1-212-335-0566,French,2021/07/30,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.72670154,-74.00275644,102.0,3.0,4900.0,1008081.0,1005187502.0,MN24,The Little Prince,False
40356483,WILKEN'S FINE FOOD,Brooklyn,7114,AVENUE U,11234,+1-718-444-3838,Sandwiches,2021/07/30,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,20.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.62011159,-73.90698949,318.0,46.0,70000.0,3237693.0,3084310041.0,BK45,Wilken'S Fine Food,False
41056448,A & C KITCHEN,Manhattan,134-136,AVENUE C,10009,+1-212-677-8112,Chinese,2021/07/30,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,5.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.72498127,-73.97818354,103.0,2.0,2602.0,1004527.0,1003780004.0,MN28,A & C Kitchen,False
41641278,OLD COUNTRY BAGEL,Queens,16226,CROSS BAY BLVD,11414,+1-718-845-9211,Bagels/Pretzels,2021/07/30,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,42.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.65357404,-73.83850377,410.0,32.0,89200.0,4294195.0,4140660013.0,QN57,Old Country Bagel,False
41713587,SWEET LEAF,Queens,4615,CENTER BOULEVARD,11109,+1-347-527-1038,Coffee/Tea,2021/07/30,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,32.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.74723234,-73.9563777,402.0,26.0,100.0,4541715.0,4000210035.0,QN31,Sweet Leaf,False
41172734,JUNIOR'S RESTAURANT,Manhattan,1515,BROADWAY,10036,+1-212-302-2000,American,2021/07/30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.75762868,-73.98580348,105.0,3.0,11900.0,1024714.0,1010160036.0,MN17,Junior'S Restaurant,False
41368569,TITA'S DONUTS AND COFFEE SHOP,Bronx,1930,GRAND CONCOURSE,10457,+1-718-901-8425,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,28.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85009961,-73.90545937,205.0,15.0,23502.0,2007721.0,2028100001.0,BX41,Tita'S Donuts And Coffee Shop,False
40705438,EMILIA'S RESTAURANT,Bronx,2331,ARTHUR AVENUE,10458,+1-718-367-5915,Italian,2021/07/30,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,21.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85412495,-73.88880362,206.0,15.0,39100.0,2011903.0,2030650067.0,BX06,Emilia'S Restaurant,False
50111522,ARABICA COFFEE,Brooklyn,20,OLD FULTON STREET,11201,+1-718-865-2551,Coffee/Tea,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12.0,A,7/30/2021,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.70277802,-73.99415008,302.0,33.0,100.0,3000000.0,3002010005.0,BK09,Arabica Coffee,False
50052976,ZON BAKERY & CAFE,Manhattan,1275A,SAINT NICHOLAS AVENUE,10033,+1-718-300-2642,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,72.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.84458795,-73.93719743,112.0,10.0,26300.0,1063524.0,1021430013.0,MN36,Zon Bakery & Cafe,False
50107105,FALLSBURGH BAGELS,Brooklyn,4602,16 AVENUE,11204,+1-718-853-3323,Other,2021/07/30,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,59.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63262327,-73.98386664,312.0,44.0,23400.0,3128591.0,3054367504.0,BK88,Fallsburgh Bagels,False
50108027,GARDEN CITY DELI,Manhattan,77,PEARL STREET,10004,+1-646-657-5295,American,2021/07/30,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,73.0,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.70394698,-74.01029705,101.0,1.0,900.0,1000836.0,1000290022.0,MN25,Garden City Deli,False
50055215,FRANKLIN 820,Brooklyn,820,FRANKLIN AVENUE,11225,+1-718-708-4113,American,2021/07/30,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,23.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.66987445,-73.95826695,309.0,35.0,21300.0,3029675.0,3011850046.0,BK63,Franklin 820,False
50111220,EL CHARRO BAKERY II,Brooklyn,3379,FULTON STREET,11208,+1-917-676-4185,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,67.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.68402453,-73.87088732,305.0,37.0,118400.0,3092391.0,3041320165.0,BK83,El Charro Bakery Ii,False
50111220,EL CHARRO BAKERY II,Brooklyn,3379,FULTON STREET,11208,+1-917-676-4185,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,67.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.68402453,-73.87088732,305.0,37.0,118400.0,3092391.0,3041320165.0,BK83,El Charro Bakery Ii,False
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,+1-646-484-5115,American,2021/07/30,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,32.0,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.74619199,-73.99410655,105.0,3.0,9500.0,1015030.0,1008020003.0,MN17,Grubbs Takeaway,False
50108809,ZUCKER'S BAGELS FULLTON ST.,Manhattan,125,FULTON STREET,10038,+1-212-661-1080,Other,2021/07/30,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.71002961,-74.00735829,101.0,1.0,1501.0,1079214.0,1000910011.0,MN25,Zucker'S Bagels Fullton St.,False
50108809,ZUCKER'S BAGELS FULLTON ST.,Manhattan,125,FULTON STREET,10038,+1-212-661-1080,Other,2021/07/30,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.71002961,-74.00735829,101.0,1.0,1501.0,1079214.0,1000910011.0,MN25,Zucker'S Bagels Fullton St.,False
40424410,HIGHWAY BAGELS,Brooklyn,1921,KINGS HIGHWAY,11229,+1-718-336-9200,Bagels/Pretzels,2021/07/30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.61037981,-73.95436054,315.0,48.0,55000.0,3182512.0,3067820009.0,BK44,Highway Bagels,False
50111220,EL CHARRO BAKERY II,Brooklyn,3379,FULTON STREET,11208,+1-917-676-4185,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,67.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.68402453,-73.87088732,305.0,37.0,118400.0,3092391.0,3041320165.0,BK83,El Charro Bakery Ii,False
50111220,EL CHARRO BAKERY II,Brooklyn,3379,FULTON STREET,11208,+1-917-676-4185,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,67.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.68402453,-73.87088732,305.0,37.0,118400.0,3092391.0,3041320165.0,BK83,El Charro Bakery Ii,False
40366222,KILLARNEY ROSE,Manhattan,80,BEAVER STREET,10005,+1-212-422-1486,Irish,2021/07/30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.70533871,-74.00869226,101.0,1.0,700.0,1000834.0,1000280015.0,MN25,Killarney Rose,False
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,+1-347-861-7671,American,2021/07/30,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,8/1/2021,Administrative Miscellaneous / Initial Inspection,40.63820724,-74.07936924,501.0,49.0,1100.0,5000296.0,5000180074.0,SI22,Royal Coffee Shop,False
50055215,FRANKLIN 820,Brooklyn,820,FRANKLIN AVENUE,11225,+1-718-708-4113,American,2021/07/30,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,23.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.66987445,-73.95826695,309.0,35.0,21300.0,3029675.0,3011850046.0,BK63,Franklin 820,False
50107792,FORTIS RESTAURANT,Queens,10826,GUY R BREWER BLVD,11433,+1-718-262-9352,Caribbean,2021/07/30,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12.0,A,7/30/2021,8/1/2021,Pre-permit (Operational) / Re-inspection,40.69602193,-73.79086656,412.0,28.0,26000.0,4216187.0,4101500048.0,QN01,Fortis Restaurant,False
50060864,SAPPORO ICHIBAN,Brooklyn,622,MANHATTAN AVENUE,11222,+1-718-389-9697,Japanese,2021/07/30,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.72346034,-73.95060291,301.0,33.0,56900.0,3066767.0,3026800053.0,BK76,Sapporo Ichiban,False
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,+1-646-484-5115,American,2021/07/30,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,32.0,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.74619199,-73.99410655,105.0,3.0,9500.0,1015030.0,1008020003.0,MN17,Grubbs Takeaway,False
50066911,CAFE WATER,Manhattan,130,WATER STREET,10005,+1-212-785-1320,American,2021/07/30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.70551449,-74.00692858,101.0,1.0,700.0,1000884.0,1000397501.0,MN25,Cafe Water,False
50109227,SPICY BAI CHUAN RESTAURANT,Brooklyn,6916,18 AVENUE,11204,+1-646-858-7100,Chinese,2021/07/30,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,18.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.61667423,-73.99267005,311.0,43.0,26000.0,3156700.0,3061600046.0,BK28,Spicy Bai Chuan Restaurant,False
